event_id,step_id,line_order,speaker_id,text
event_week_005_visitor_friend_2_blocked,step_event_week_005_visitor_friend_2_blocked,1,speaker_guard_captain,"도련님, 지도는 놀잇감이 아닙니다. 외부인에게 영지 지형을 노출하는 것은 주인님의 명에 어긋납니다. 창밖 구경으로 만족하십시오."
event_week_005_visitor_friend_2_blocked,step_event_week_005_visitor_friend_2_blocked,2,speaker_nemo,(무안해하며 손을 뗀다) ...그냥 물고기 사는 데만 찾아보려고 한 건데. 너무 깐깐해요.
event_week_005_visitor_friend_2_blocked,step_event_week_005_visitor_friend_2_blocked,3,speaker_friend_2,"(네모의 소매를 잡으며) 괜찮아, 네모야. 여기서 그냥 보는 것도 충분히 예뻐. 아저씨 화나게 하지 말자."
event_week_005_visitor_friend_2_blocked,step_event_week_005_visitor_friend_2_blocked,4,speaker_nemo,"(한숨을 쉬며) 응, 미안해. 여기선 마음대로 할 수 있는 게 별로 없네."
event_week_005_visitor_friend_2_direct,step_event_week_005_visitor_friend_2_direct,0,speaker_narrator,(네모가 지도 구석에 그려진 호수 문양을 손가락으로 가리킨다.)
event_week_005_visitor_friend_2_direct,step_event_week_005_visitor_friend_2_direct,1,speaker_nemo,"봐봐, 여기야. 백작님이 예전에 말씀해주셨는데, 여기가 수심이 깊어서 신비한 생물이 많대. 나중에 우리 같이 가보자."
event_week_005_visitor_friend_2_direct,step_event_week_005_visitor_friend_2_direct,2,speaker_friend_2,(눈을 반짝이며) 진짜? 네가 같이 가준다면 나도 용기 내볼게. 백작님이 너를 믿고 이런 지도를 보게 해주시는 게 참 부럽다.
event_week_005_visitor_friend_2_direct,step_event_week_005_visitor_friend_2_direct,3,speaker_nemo,(으쓱하며) 너랑 같이 갈 거면 백작님도 허락해주실 거야. 우리가 공부 열심히 하면 말이야!
event_week_006_visitor_friend_2_blocked,step_event_week_006_visitor_friend_2_blocked,0,speaker_narrator,"(친구 2가 한 글자 적으려는데, 경비대장이 다가와 종이를 가로막는다.)"
event_week_006_visitor_friend_2_blocked,step_event_week_006_visitor_friend_2_blocked,1,speaker_guard_captain,"도련님, 주인님의 집무 용지는 외부인의 낙서를 위해 준비된 것이 아닙니다. 펜을 내려놓게 하십시오."
event_week_006_visitor_friend_2_blocked,step_event_week_006_visitor_friend_2_blocked,2,speaker_nemo,(울컥하며) 아저씨! 친구가 시 한 줄 쓰는 게 뭐가 그렇게 큰일이라고 그러세요!
event_week_006_visitor_friend_2_blocked,step_event_week_006_visitor_friend_2_blocked,3,speaker_friend_2,"(황급히 펜을 내려놓으며) 미안해, 네모야... 내가 주제넘었어. 나 그냥 갈게. 백작님이 오시면 나 때문에 네가 혼날까 봐 겁나."
event_week_006_visitor_friend_2_blocked,step_event_week_006_visitor_friend_2_blocked,4,speaker_nemo,"(사과하는 친구를 보며) 아냐, 네 잘못 아냐... 여기 분위기가 이래서 그래. 미안해."
event_week_006_visitor_friend_2_direct,step_event_week_006_visitor_friend_2_direct,0,speaker_narrator,(친구 2가 종이 귀퉁이에 정갈한 글씨로 '우정'이라는 단어를 적는다.)
event_week_006_visitor_friend_2_direct,step_event_week_006_visitor_friend_2_direct,1,speaker_nemo,"와, 진짜 잘 쓴다! 백작님 글씨처럼 멋져."
event_week_006_visitor_friend_2_direct,step_event_week_006_visitor_friend_2_direct,2,speaker_friend_2,"(수줍게 웃으며) 고마워, 네모야. 이 펜으로 쓰니까 왠지 나도 멋진 사람이 된 것 같아. 백작님 서재는 참 마법 같은 곳이네."
event_week_006_visitor_friend_2_direct,step_event_week_006_visitor_friend_2_direct,3,speaker_nemo,(친구 2의 어깨를 감싸며) 그치? 나중에 너 올 때마다 이 펜 쓰게 해줄게. 백작님한테 우리 둘만의 '기록장' 하나 만들어달라고 조를 거야!
event_week_004_visitor_friend_3_blocked,step_event_week_004_visitor_friend_3_blocked,0,speaker_narrator,"(친구 3이 돋보기를 들어 올리려 하자, 경비대장이 칼집으로 책상 위를 가로막는다.)"
event_week_004_visitor_friend_3_blocked,step_event_week_004_visitor_friend_3_blocked,1,speaker_guard_captain,"도련님, 주인님의 집무 도구는 장난감이 아닙니다. 손님을 즉시 안전 거리 밖으로 물러나게 하십시오."
event_week_004_visitor_friend_3_blocked,step_event_week_004_visitor_friend_3_blocked,2,speaker_nemo,"(친구 3의 소매를 당기며) 거 봐, 내가 경고했지! 아저씨, 죄송해요. 얘가 호기심이 좀 많아서 그래요."
event_week_004_visitor_friend_3_blocked,step_event_week_004_visitor_friend_3_blocked,3,speaker_friend_3,"(입술을 삐죽이며) 치, 만져보지도 못하게 하네. 네모, 넌 이런 데서 어떻게 살아? 꼭 박물관에 갇힌 인형 같다."
event_week_004_visitor_friend_3_blocked,step_event_week_004_visitor_friend_3_blocked,4,speaker_nemo,(씁쓸하게 웃으며) ...나를 보호하려고 그러시는 거라니까.
event_week_004_visitor_friend_3_direct,step_event_week_004_visitor_friend_3_direct,0,speaker_narrator,(네모가 친구 3에게 옆에 있는 낡은 지구본을 대신 보여준다.)
event_week_004_visitor_friend_3_direct,step_event_week_004_visitor_friend_3_direct,1,speaker_nemo,대신 이거 봐봐. 이건 백작님이 나 공부할 때 보라고 허락해주신 거야. 돌리면 소리도 난다?
event_week_004_visitor_friend_3_direct,step_event_week_004_visitor_friend_3_direct,2,speaker_friend_3,"오, 대박! 진짜네? 야, 네모. 너는 여기 가만히 앉아서 전 세계를 다 구경하는구나. 백작님도 알고 보면 꽤 낭만적인 분 아냐?"
event_week_004_visitor_friend_3_direct,step_event_week_004_visitor_friend_3_direct,3,speaker_nemo,(미소 지으며) 그럴지도 몰라. 나중에 너랑 같이 저기 끝까지 가보는 게 내 꿈이야.
event_week_005_visitor_friend_3_blocked,step_event_week_005_visitor_friend_3_blocked,0,speaker_narrator,"(친구 3이 깃펜을 들자, 경비대장이 지도를 확 낚아채서 통에 집어넣는다.)"
event_week_005_visitor_friend_3_blocked,step_event_week_005_visitor_friend_3_blocked,1,speaker_guard_captain,영지 지도는 장난을 위한 도구가 아닙니다. 허무맹랑한 소리로 주인님의 기록을 오염시키지 마십시오.
event_week_005_visitor_friend_3_blocked,step_event_week_005_visitor_friend_3_blocked,2,speaker_nemo,"(친구 3을 감싸며) 아저씨, 그냥 농담이잖아요! 너무 정색하지 마세요."
event_week_005_visitor_friend_3_blocked,step_event_week_005_visitor_friend_3_blocked,3,speaker_friend_3,"(어깨를 으쓱하며) 네모야, 저 아저씨 너무 무섭다. 여기는 웃음소리도 검열받는 곳이야? 나 그냥 나갈래."
event_week_005_visitor_friend_3_blocked,step_event_week_005_visitor_friend_3_blocked,4,speaker_nemo,"(당황하며) 아니, 그게 아니라... 미안해, 내가 나중에 사과할게."
event_week_005_visitor_friend_3_direct,step_event_week_005_visitor_friend_3_direct,0,speaker_narrator,(네모가 지도 옆에 있는 빈 종이를 내밀며 말한다.)
event_week_005_visitor_friend_3_direct,step_event_week_005_visitor_friend_3_direct,1,speaker_nemo,"여기다 그려봐. 네가 생각하는 괴물. 나중에 내가 백작님한테 보여주면서 ""여기 진짜 괴물 있는지 확인해주세요""라고 물어볼게."
event_week_005_visitor_friend_3_direct,step_event_week_005_visitor_friend_3_direct,2,speaker_friend_3,"오, 진짜? 백작님이 안 혼내실까?"
event_week_005_visitor_friend_3_direct,step_event_week_005_visitor_friend_3_direct,3,speaker_nemo,(웃으며) 내가 물어보는 건 괜찮아. 아저씨는 내 질문이라면 꽤 진지하게 대답해주시거든.
event_week_005_visitor_friend_3_direct,step_event_week_005_visitor_friend_3_direct,4,speaker_friend_3,"(열심히 그리기 시작하며) 좋아, 그럼 세상에서 제일 무서운 놈으로 그려주지!"
event_week_005_letter_friend_1_blocked,step_event_week_005_letter_friend_1_blocked,0,speaker_narrator,(하녀는 편지 겉면을 보고는 한숨을 쉬며 편지함 깊숙이 넣어 둔다.)
event_week_005_letter_friend_1_blocked,step_event_week_005_letter_friend_1_blocked,1,speaker_narrator,(네모는 복도 바닥의 타일 무늬를 점프하며 건너뛰고 있다.)
event_week_005_letter_friend_1_blocked,step_event_week_005_letter_friend_1_blocked,2,speaker_maid,……이런 내용은 도련님 교육에 좋지 않겠네요.
event_week_005_letter_friend_1_direct,step_event_week_005_letter_friend_1_direct,0,speaker_maid,지난번에 같이 놀던 또래 손님이 보낸 편지입니다. 아주 비밀스러운 내용 같네요.
event_week_005_letter_friend_1_direct,step_event_week_005_letter_friend_1_direct,1,speaker_nemo,"빨리, 빨리! 뭐라고 썼어?"
event_week_005_letter_friend_1_direct,step_event_week_005_letter_friend_1_direct,2,speaker_narrator,(하녀가 봉투를 펼친다.)
event_week_005_letter_friend_1_direct,step_event_week_005_letter_friend_1_direct,3,speaker_nemo,윙크?
event_week_005_letter_friend_1_direct,step_event_week_005_letter_friend_1_direct,4,speaker_maid,"주인님, 경비대장님 몰래 신호를 주고받고 싶은 모양입니다."
event_week_005_letter_friend_1_direct,step_event_week_005_letter_friend_1_direct,5,speaker_nemo,돌멩이 던지는 소리 들리면 진짜 재밌겠다. 아저씨가 깜짝 놀라겠지?
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,0,speaker_maid,"주인님, 지난번에 만난 또래 손님이 다시 편지를 보냈습니다."
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,1,speaker_nemo,뭐라고 했어?
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,2,speaker_maid,"경비대장님이 조금 무서웠지만, 그래도 주인님이랑 꼭 다시 놀고 싶대요."
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,3,speaker_nemo,진짜?
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,4,speaker_maid,네. 그래서 다음에 만나면 둘만의 신호를 만들어서 재밌게 놀자고 합니다.
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,5,speaker_nemo,신호? 어떻게?
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,6,speaker_maid,"눈짓을 하거나, 소리를 내거나... 우리끼리만 아는 규칙을 만들자고 하네요."
event_week_005_letter_friend_1_modified,step_event_week_005_letter_friend_1_modified,7,speaker_nemo,오. 그럼 나도 연습해 가야겠다.
event_week_006_letter_friend_1_blocked,step_event_week_006_letter_friend_1_blocked,0,speaker_narrator,(하녀는 '계약서'라는 글자를 보고는 조용히 서류함에 넣어 잠근다.)
event_week_006_letter_friend_1_blocked,step_event_week_006_letter_friend_1_blocked,1,speaker_narrator,(네모는 창가에 턱을 괴고 밖을 지나가는 마차를 구경하고 있다.)
event_week_006_letter_friend_1_blocked,step_event_week_006_letter_friend_1_blocked,2,speaker_maid,……이런 약속은 나중에 어른이 되면 하게 해드려야지.
event_week_006_letter_friend_1_direct,step_event_week_006_letter_friend_1_direct,0,speaker_maid,"주인님, 친구분이 아주 진지한 약속을 하고 싶어 합니다."
event_week_006_letter_friend_1_direct,step_event_week_006_letter_friend_1_direct,1,speaker_nemo,계약서? 그게 뭐야?
event_week_006_letter_friend_1_direct,step_event_week_006_letter_friend_1_direct,2,speaker_narrator,(하녀가 편지를 펼친다.)
event_week_006_letter_friend_1_direct,step_event_week_006_letter_friend_1_direct,3,speaker_nemo,어른 되면 매일 만날 수 있어?
event_week_006_letter_friend_1_direct,step_event_week_006_letter_friend_1_direct,4,speaker_maid,네. 주인님이 어른이 되면 누구의 허락도 필요 없으니까요.
event_week_006_letter_friend_1_direct,step_event_week_006_letter_friend_1_direct,5,speaker_nemo,와... 그럼 이 편지 백작님이 못 보게 잘 숨겨야겠다. 우리 계약서니까!
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,0,speaker_maid,"주인님, 지난번에 만난 친구분이 앞으로의 약속을 적어 보냈습니다."
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,1,speaker_nemo,무슨 약속?
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,2,speaker_maid,"시간이 아주 많이 흘러서 주인님이 어른이 되어도, 영원히 가장 친한 친구로 남고 싶대요."
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,3,speaker_nemo,진짜?
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,4,speaker_maid,네. 그때가 되면 아무 걱정 없이 하루 종일 같이 놀자고 합니다.
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,5,speaker_nemo,우와. 그럼 나도 걔랑 계속 놀 수 있는 거네?
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,6,speaker_maid,"많이 기쁘신가 봅니다, 주인님."
event_week_006_letter_friend_1_modified,step_event_week_006_letter_friend_1_modified,7,speaker_nemo,응. 걔는 진짜 좋은 친구야.
event_week_005_letter_friend_2_blocked,step_event_week_005_letter_friend_2_blocked,0,speaker_narrator,(하녀는 봉투를 만져보더니 그대로 편지함 구석에 끼워 둔다.)
event_week_005_letter_friend_2_blocked,step_event_week_005_letter_friend_2_blocked,1,speaker_narrator,(네모는 창밖을 내다보며 친구 2가 말했던 손수건을 주머니에서 만지작거린다.)
event_week_005_letter_friend_2_blocked,step_event_week_005_letter_friend_2_blocked,2,speaker_maid,……공부에 방해될 정도로 길면 곤란하니까요.
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,0,speaker_maid,지난번에 만난 또래 손님이 보낸 편지입니다. 뭐라고 적었는지 궁금하시죠?
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,1,speaker_nemo,응! 빨리 읽어 줘.
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,2,speaker_narrator,(하녀가 봉투를 펼친다.)
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,3,speaker_nemo,내 눈을 봤대.
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,4,speaker_maid,주인님이 속상해하는 걸 눈치챘나 봅니다.
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,5,speaker_nemo,말은 안 해도 안다니... 걔는 진짜 신기한 애야.
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,6,speaker_maid,주인님을 아주 깊게 생각하고 있나 봅니다.
event_week_005_letter_friend_2_direct,step_event_week_005_letter_friend_2_direct,7,speaker_nemo,응. 나도 걔랑 눈 마주치는 거 좋았어.
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,0,speaker_maid,"주인님, 지난번에 만난 또래 손님이 다시 편지를 보냈습니다."
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,1,speaker_nemo,뭐라고 했어?
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,2,speaker_maid,주인님이 서재에서 조용히 공부하는 모습이 아주 멋졌다고 하네요.
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,3,speaker_nemo,진짜? 잔소리 안 하고?
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,4,speaker_maid,"네. 그리고 말하지 않아도 주인님의 마음을 다 알고 있으니까, 슬퍼하지 말라고도 했습니다."
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,5,speaker_nemo,오... 걔가 웬일로 그런 말을 다 했대.
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,6,speaker_maid,주인님과 마음이 아주 잘 통한다고 믿고 있나 봅니다.
event_week_005_letter_friend_2_modified,step_event_week_005_letter_friend_2_modified,7,speaker_nemo,그럼 다음엔 내가 먼저 눈 맞춰줘야지.
event_week_006_letter_friend_2_blocked,step_event_week_006_letter_friend_2_blocked,0,speaker_narrator,(하녀는 '네모만 읽을 것'이라는 문구를 보고는 말없이 벽난로 근처로 가져간다.)
event_week_006_letter_friend_2_blocked,step_event_week_006_letter_friend_2_blocked,1,speaker_narrator,(네모는 서재 의자에 앉아 발을 대롱거리며 친구 2를 기다리고 있다.)
event_week_006_letter_friend_2_blocked,step_event_week_006_letter_friend_2_blocked,2,speaker_maid,……비밀이 너무 많으면 주인님께 좋지 않으니까요.
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,0,speaker_maid,"주인님, 친구분이 미래의 약속을 적어서 보냈습니다."
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,1,speaker_nemo,미래? 어른 된 다음 얘기야?
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,2,speaker_narrator,(하녀가 편지를 펼친다.)
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,3,speaker_nemo,걔가 리본 묶어준대?
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,4,speaker_maid,네. 누구의 방해도 받지 않는 둘만의 공간을 만들고 싶은가 봅니다.
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,5,speaker_nemo,와... 그럼 나 이제 리본 연습 안 해도 되겠다! 걔가 해줄 거니까!
event_week_006_letter_friend_2_direct,step_event_week_006_letter_friend_2_direct,6,speaker_maid,"아주 든든한 친구를 두셨네요, 주인님."
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,0,speaker_maid,"주인님, 지난번에 만난 친구분이 앞으로의 꿈을 적어 보냈습니다."
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,1,speaker_nemo,무슨 꿈인데?
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,2,speaker_maid,나중에 어른이 되면 주인님을 아주 편안하고 멋진 곳으로 초대하고 싶대요.
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,3,speaker_nemo,멋진 곳?
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,4,speaker_maid,네. 거기선 주인님이 하고 싶은 걸 마음껏 할 수 있게 도와주겠다고 합니다.
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,5,speaker_nemo,우와. 걔는 공부도 잘하니까 진짜 할 수 있을 거야.
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,6,speaker_maid,주인님을 향한 마음이 아주 진심인 것 같네요.
event_week_006_letter_friend_2_modified,step_event_week_006_letter_friend_2_modified,7,speaker_nemo,응. 걔가 만든 서재는 세상에서 제일 좋을 것 같아.
event_week_005_letter_friend_3_blocked,step_event_week_005_letter_friend_3_blocked,0,speaker_narrator,(하녀는 지저분한 잉크 자국을 보고 혀를 차며 세탁실 바구니 아래에 편지를 숨긴다.)
event_week_005_letter_friend_3_blocked,step_event_week_005_letter_friend_3_blocked,1,speaker_narrator,(네모는 책상 위에 놓인 잉크 병을 흔들어보며 심심해하고 있다.)
event_week_005_letter_friend_3_blocked,step_event_week_005_letter_friend_3_blocked,2,speaker_maid,……덜렁거리는 친구의 습관이 옮으면 곤란하니까요.
event_week_005_letter_friend_3_direct,step_event_week_005_letter_friend_3_direct,0,speaker_maid,지난번에 만난 또래 손님이 보낸 편지입니다. 잉크 요정 이야기를 썼다는데요?
event_week_005_letter_friend_3_direct,step_event_week_005_letter_friend_3_direct,1,speaker_nemo,요정? 잉크에 요정이 살아?
event_week_005_letter_friend_3_direct,step_event_week_005_letter_friend_3_direct,2,speaker_narrator,(하녀가 봉투를 펼친다.)
event_week_005_letter_friend_3_direct,step_event_week_005_letter_friend_3_direct,3,speaker_nemo,걔가 요정이랑 협상을 했대!
event_week_005_letter_friend_3_direct,step_event_week_005_letter_friend_3_direct,4,speaker_maid,정말 믿기 힘든 이야기지만 재밌긴 하네요.
event_week_005_letter_friend_3_direct,step_event_week_005_letter_friend_3_direct,5,speaker_nemo,그럼 그때 내가 잉크 병 잡은 것도 요정이 도와준 건가? 걔랑 있으면 심심할 틈이 없어.
event_week_005_letter_friend_3_modified,step_event_week_005_letter_friend_3_modified,0,speaker_maid,"주인님, 친구분이 지난번에 서재에서 있었던 일을 아주 마법 같은 일로 기억하고 있네요."
event_week_005_letter_friend_3_modified,step_event_week_005_letter_friend_3_modified,1,speaker_nemo,마법? 무슨 마법?
event_week_005_letter_friend_3_modified,step_event_week_005_letter_friend_3_modified,2,speaker_maid,잉크 병 하나를 만지는 순간에도 신비한 일이 일어나는 것 같았대요. 주인님과 함께 있으면 모든 게 특별해 보인다고 합니다.
event_week_005_letter_friend_3_modified,step_event_week_005_letter_friend_3_modified,3,speaker_nemo,잉크 병이 특별해 보인다고?
event_week_005_letter_friend_3_modified,step_event_week_005_letter_friend_3_modified,4,speaker_maid,네. 주인님과 노는 게 그만큼 즐거웠나 봅니다.
event_week_005_letter_friend_3_modified,step_event_week_005_letter_friend_3_modified,5,speaker_nemo,걔는 진짜 특이해. 그래도 다음엔 무슨 소릴 할지 궁금해.
event_week_006_letter_friend_3_blocked,step_event_week_006_letter_friend_3_blocked,0,speaker_narrator,"(하녀는 화려한 낙서를 보고는 ""도무지 알아볼 수가 없네""라며 편지함 밑바닥에 넣어 둔다.)"
event_week_006_letter_friend_3_blocked,step_event_week_006_letter_friend_3_blocked,1,speaker_narrator,"(네모는 창밖 구름을 보며 그냥 하얀 덩어리네, 하고 재미없게 돌아선다.)"
event_week_006_letter_friend_3_blocked,step_event_week_006_letter_friend_3_blocked,2,speaker_maid,……공부에 집중해야 할 시기에 이런 장난은 방해만 될 뿐이야.
event_week_006_letter_friend_3_direct,step_event_week_006_letter_friend_3_direct,0,speaker_maid,"주인님, 친구분이 아주 중요한 상상력 비법을 전수해 주겠다고 합니다."
event_week_006_letter_friend_3_direct,step_event_week_006_letter_friend_3_direct,1,speaker_nemo,비법? 그게 뭐야?
event_week_006_letter_friend_3_direct,step_event_week_006_letter_friend_3_direct,2,speaker_narrator,(하녀가 편지를 펼친다.)
event_week_006_letter_friend_3_direct,step_event_week_006_letter_friend_3_direct,3,speaker_nemo,창문에 매달린대!
event_week_006_letter_friend_3_direct,step_event_week_006_letter_friend_3_direct,4,speaker_maid,정말 무시무시한 약속이네요.
event_week_006_letter_friend_3_direct,step_event_week_006_letter_friend_3_direct,5,speaker_nemo,"하하, 걔라면 진짜 그럴지도 몰라. 어른 돼서 구름 타는 거 잊지 말아야겠다."
event_week_006_letter_friend_3_modified,step_event_week_006_letter_friend_3_modified,0,speaker_maid,"주인님, 친구분이 어디에 있든 주인님이 세상을 즐겁고 신기하게 바라보길 바란대요."
event_week_006_letter_friend_3_modified,step_event_week_006_letter_friend_3_modified,1,speaker_nemo,어떻게 바라보는데?
event_week_006_letter_friend_3_modified,step_event_week_006_letter_friend_3_modified,2,speaker_maid,"하늘의 구름 하나도 맛있는 음식처럼, 재밌는 장난감처럼 생각하며 웃었으면 좋겠다고 합니다."
event_week_006_letter_friend_3_modified,step_event_week_006_letter_friend_3_modified,3,speaker_nemo,걔다운 생각이네.
event_week_006_letter_friend_3_modified,step_event_week_006_letter_friend_3_modified,4,speaker_maid,"나중에 어른이 되어 다시 만나면, 누가 더 재밌는 걸 많이 찾았는지 내기하자고 하네요."
event_week_006_letter_friend_3_modified,step_event_week_006_letter_friend_3_modified,5,speaker_nemo,좋아. 이번엔 내가 꼭 이길 거야!
event_week_005_letter_cousin_2_blocked,step_event_week_005_letter_cousin_2_blocked,0,speaker_narrator,"(하녀는 봉투 속의 딱딱한 물건을 확인하더니 ""외부 물건은 위험해""라며 통째로 반납함에 넣는다.)"
event_week_005_letter_cousin_2_blocked,step_event_week_005_letter_cousin_2_blocked,1,speaker_narrator,(네모는 창가에 서서 사촌 2가 여행을 잘 갔을까 멍하니 생각하고 있다.)
event_week_005_letter_cousin_2_blocked,step_event_week_005_letter_cousin_2_blocked,2,speaker_maid,……이런 건 나중에 검사가 끝난 뒤에 드려야지.
event_week_005_letter_cousin_2_direct,step_event_week_005_letter_cousin_2_direct,0,speaker_maid,사촌 주인님이 여행 중에 편지를 보내셨어요. 선물 예고도 적혀 있네요.
event_week_005_letter_cousin_2_direct,step_event_week_005_letter_cousin_2_direct,1,speaker_nemo,선물? 뭔데? 빨리 읽어 줘.
event_week_005_letter_cousin_2_direct,step_event_week_005_letter_cousin_2_direct,2,speaker_narrator,(하녀가 봉투를 펼친다.)
event_week_005_letter_cousin_2_direct,step_event_week_005_letter_cousin_2_direct,3,speaker_nemo,조개껍데기? 바다에서 온 거야?
event_week_005_letter_cousin_2_direct,step_event_week_005_letter_cousin_2_direct,4,speaker_maid,네. 사촌 주인님이 아주 소중하게 챙겨두신 모양입니다.
event_week_005_letter_cousin_2_direct,step_event_week_005_letter_cousin_2_direct,5,speaker_nemo,몰래 주머니에 넣어준대. 숨바꼭질하는 것 같아서 재밌겠다!
event_week_005_letter_cousin_2_modified,step_event_week_005_letter_cousin_2_modified,0,speaker_maid,"주인님, 사촌 주인님이 여행지에서 주인님 생각이 나서 작은 선물을 준비했대요."
event_week_005_letter_cousin_2_modified,step_event_week_005_letter_cousin_2_modified,1,speaker_nemo,선물? 나 주려고?
event_week_005_letter_cousin_2_modified,step_event_week_005_letter_cousin_2_modified,2,speaker_maid,네. 세상에서 제일 예쁜 조개껍데기를 찾았대요. 다음에 만나면 누구도 모르게 주인님께만 전해주고 싶어 합니다.
event_week_005_letter_cousin_2_modified,step_event_week_005_letter_cousin_2_modified,3,speaker_nemo,우와... 걔는 여행 가서도 내 생각을 했네.
event_week_005_letter_cousin_2_modified,step_event_week_005_letter_cousin_2_modified,4,speaker_maid,주인님과 둘만의 비밀을 만들고 싶은가 봅니다.
event_week_005_letter_cousin_2_modified,step_event_week_005_letter_cousin_2_modified,5,speaker_nemo,응. 나도 걔 만나면 줄 거 찾아봐야지.
event_week_006_letter_cousin_2_blocked,step_event_week_006_letter_cousin_2_blocked,0,speaker_narrator,"(하녀는 편지를 읽다가 코 끝을 찡긋거리더니, 이내 마음을 다잡고 편지함 밑바닥에 숨긴다.)"
event_week_006_letter_cousin_2_blocked,step_event_week_006_letter_cousin_2_blocked,1,speaker_narrator,(네모는 카펫 무늬를 따라 걸으며 사촌 2랑은 이제 못 노는 건가 하고 시무룩해한다.)
event_week_006_letter_cousin_2_blocked,step_event_week_006_letter_cousin_2_blocked,2,speaker_maid,……도련님이 이 편지를 읽으면 마음이 너무 약해져서 공부를 못 하실 거야.
event_week_006_letter_cousin_2_direct,step_event_week_006_letter_cousin_2_direct,0,speaker_maid,"주인님, 사촌 주인님이 용기를 내서 마지막 편지를 보내셨어요."
event_week_006_letter_cousin_2_direct,step_event_week_006_letter_cousin_2_direct,1,speaker_nemo,마지막? 왜? 이제 안 온대?
event_week_006_letter_cousin_2_direct,step_event_week_006_letter_cousin_2_direct,2,speaker_narrator,(하녀가 편지를 펼친다.)
event_week_006_letter_cousin_2_direct,step_event_week_006_letter_cousin_2_direct,3,speaker_nemo,제일 용기 있는 일이었대...
event_week_006_letter_cousin_2_direct,step_event_week_006_letter_cousin_2_direct,4,speaker_maid,주인님이 사촌 주인님께 아주 큰 힘이 되었나 봅니다.
event_week_006_letter_cousin_2_direct,step_event_week_006_letter_cousin_2_direct,5,speaker_nemo,"대답 안 해도 된다니, 바보야. 당연히 친구 해줄 건데."
event_week_006_letter_cousin_2_modified,step_event_week_006_letter_cousin_2_modified,0,speaker_maid,"주인님, 사촌 주인님께서 주인님과 친구가 된 것을 세상에서 가장 소중한 일로 생각하신대요."
event_week_006_letter_cousin_2_modified,step_event_week_006_letter_cousin_2_modified,1,speaker_nemo,진짜? 걔가 그렇게 말했어?
event_week_006_letter_cousin_2_modified,step_event_week_006_letter_cousin_2_modified,2,speaker_maid,네. 앞으로 시간이 아주 많이 흘러도 주인님 곁에 꼭 남고 싶다고 합니다.
event_week_006_letter_cousin_2_modified,step_event_week_006_letter_cousin_2_modified,3,speaker_nemo,나도 걔가 옆에 있으면 좋아. 조용해서 편하거든.
